stamp,event,robot,role,x,y,raw
1779964668.249,pose,robot2,follower,-0.0998,0.6623,
1779964668.249,pose,robot1,leader,0.7236,0.0721,
1779964668.284,pose,robot2,follower,-0.1017,0.6537,
1779964668.284,pose,robot1,leader,0.7323,0.0732,
1779964668.319,pose,robot2,follower,-0.1034,0.6451,
1779964668.319,pose,robot1,leader,0.7410,0.0742,
1779964668.354,pose,robot1,leader,0.7497,0.0752,
1779964668.354,pose,robot2,follower,-0.1052,0.6366,
1779964668.389,pose,robot2,follower,-0.1068,0.6280,
1779964668.390,pose,robot1,leader,0.7584,0.0762,
1779964668.424,pose,robot1,leader,0.7671,0.0773,
1779964668.424,pose,robot2,follower,-0.1082,0.6193,
1779964668.459,pose,robot1,leader,0.7758,0.0783,
1779964668.459,pose,robot2,follower,-0.1095,0.6107,
1779964668.494,pose,robot1,leader,0.7845,0.0793,
1779964668.494,pose,robot2,follower,-0.1107,0.6020,
1779964668.529,pose,robot1,leader,0.7931,0.0804,
1779964668.529,pose,robot2,follower,-0.1118,0.5933,
1779964668.564,pose,robot1,leader,0.8018,0.0814,
1779964668.564,pose,robot2,follower,-0.1128,0.5846,
1779964668.599,pose,robot1,leader,0.8105,0.0824,
1779964668.599,pose,robot2,follower,-0.1136,0.5759,
1779964668.634,pose,robot1,leader,0.8192,0.0835,
1779964668.635,pose,robot2,follower,-0.1143,0.5672,
1779964668.669,pose,robot1,leader,0.8279,0.0845,
1779964668.669,pose,robot2,follower,-0.1150,0.5585,
1779964668.704,pose,robot1,leader,0.8366,0.0855,
1779964668.704,pose,robot2,follower,-0.1156,0.5497,
1779964668.738,role,robot1,leader,0.8366,0.0855,leader
1779964668.738,role,robot2,follower,-0.1156,0.5497,follower
1779964668.738,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.8365911879962281, ""y"": 0.08552651003887549}, ""robot2"": {""last_goal"": {""x"": 0.042179484130982714, ""y"": -0.008866523400662893}, ""role"": ""follower"", ""x"": -0.11555686900775586, ""y"": 0.5497418250438593}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964668.7376554, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964668.739,pose,robot1,leader,0.8453,0.0866,
1779964668.739,pose,robot2,follower,-0.1160,0.5410,
1779964668.774,pose,robot1,leader,0.8540,0.0876,
1779964668.774,pose,robot2,follower,-0.1164,0.5323,
1779964668.809,pose,robot2,follower,-0.1168,0.5235,
1779964668.810,pose,robot1,leader,0.8627,0.0886,
1779964668.844,pose,robot2,follower,-0.1170,0.5160,
1779964668.844,pose,robot1,leader,0.8713,0.0897,
1779964668.879,pose,robot1,leader,0.8800,0.0907,
1779964668.879,pose,robot2,follower,-0.1170,0.5160,
1779964668.914,pose,robot1,leader,0.8887,0.0917,
1779964668.914,pose,robot2,follower,-0.1170,0.5160,
1779964668.949,pose,robot1,leader,0.8974,0.0927,
1779964668.949,pose,robot2,follower,-0.1169,0.5135,
1779964668.984,pose,robot1,leader,0.9061,0.0938,
1779964668.984,pose,robot2,follower,-0.1164,0.5048,
1779964669.020,pose,robot1,leader,0.9148,0.0948,
1779964669.020,pose,robot2,follower,-0.1158,0.4961,
1779964669.054,pose,robot1,leader,0.9235,0.0958,
1779964669.055,pose,robot2,follower,-0.1150,0.4873,
1779964669.089,pose,robot1,leader,0.9322,0.0969,
1779964669.089,pose,robot2,follower,-0.1140,0.4786,
1779964669.124,pose,robot1,leader,0.9409,0.0979,
1779964669.124,pose,robot2,follower,-0.1129,0.4700,
1779964669.159,pose,robot1,leader,0.9495,0.0989,
1779964669.159,pose,robot2,follower,-0.1117,0.4613,
1779964669.194,pose,robot1,leader,0.9582,0.1000,
1779964669.194,pose,robot2,follower,-0.1104,0.4526,
1779964669.229,pose,robot1,leader,0.9669,0.1010,
1779964669.229,pose,robot2,follower,-0.1090,0.4440,
1779964669.231,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964669.2310874, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964669.238,role,robot1,leader,0.9669,0.1010,leader
1779964669.238,role,robot2,follower,-0.1090,0.4440,follower
1779964669.238,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.9669250842831734, ""y"": 0.10100675446513573}, ""robot2"": {""last_goal"": {""x"": 0.172514073037753, ""y"": 0.00660789212014469}, ""role"": ""follower"", ""x"": -0.10899099775338142, ""y"": 0.4440170044733822}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964669.2377455, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964669.264,pose,robot1,leader,0.9756,0.1020,
1779964669.264,pose,robot2,follower,-0.1075,0.4354,
1779964669.299,pose,robot1,leader,0.9843,0.1031,
1779964669.299,pose,robot2,follower,-0.1058,0.4268,
1779964669.334,pose,robot2,follower,-0.1041,0.4182,
1779964669.334,pose,robot1,leader,0.9930,0.1041,
1779964669.369,pose,robot2,follower,-0.1039,0.4170,
1779964669.369,pose,robot1,leader,1.0017,0.1051,
1779964669.404,pose,robot1,leader,1.0104,0.1062,
1779964669.404,pose,robot2,follower,-0.1039,0.4170,
1779964669.439,pose,robot1,leader,1.0191,0.1072,
1779964669.439,pose,robot2,follower,-0.1039,0.4170,
1779964669.474,pose,robot1,leader,1.0277,0.1082,
1779964669.474,pose,robot2,follower,-0.1039,0.4170,
1779964669.509,pose,robot1,leader,1.0364,0.1093,
1779964669.509,pose,robot2,follower,-0.1039,0.4170,
1779964669.544,pose,robot1,leader,1.0451,0.1103,
1779964669.544,pose,robot2,follower,-0.1034,0.4158,
1779964669.579,pose,robot1,leader,1.0538,0.1113,
1779964669.579,pose,robot2,follower,-0.1003,0.4076,
1779964669.614,pose,robot1,leader,1.0625,0.1124,
